GEO_ID,County,Mean Income
0500000US55129,"Washburn County, Wisconsin",64967
0500000US55131,"Washington County, Wisconsin",92266
0500000US55133,"Waukesha County, Wisconsin",110759
0500000US55135,"Waupaca County, Wisconsin",70688
0500000US55137,"Waushara County, Wisconsin",65597
0500000US55139,"Winnebago County, Wisconsin",79230
0500000US55141,"Wood County, Wisconsin",68235
0500000US56001,"Albany County, Wyoming",62436
0500000US56003,"Big Horn County, Wyoming",61394
0500000US56005,"Campbell County, Wyoming",88960
0500000US56007,"Carbon County, Wyoming",72687
0500000US56009,"Converse County, Wyoming",78636
0500000US56011,"Crook County, Wyoming",80831
0500000US56013,"Fremont County, Wyoming",71542
0500000US56015,"Goshen County, Wyoming",67499
0500000US56017,"Hot Springs County, Wyoming",68162
0500000US56019,"Johnson County, Wyoming",77806
0500000US56021,"Laramie County, Wyoming",80350
0500000US56023,"Lincoln County, Wyoming",80387
0500000US56025,"Natrona County, Wyoming",78892
0500000US56027,"Niobrara County, Wyoming",55646
0500000US56029,"Park County, Wyoming",83367
0500000US56031,"Platte County, Wyoming",70433
0500000US56033,"Sheridan County, Wyoming",77032
0500000US56035,"Sublette County, Wyoming",87589
0500000US56037,"Sweetwater County, Wyoming",84961
0500000US56039,"Teton County, Wyoming",128868
0500000US56041,"Uinta County, Wyoming",71005
0500000US56043,"Washakie County, Wyoming",65351
0500000US56045,"Weston County, Wyoming",68181
0500000US72001,"Adjuntas Municipio, Puerto Rico",18945
0500000US72003,"Aguada Municipio, Puerto Rico",25041
0500000US72005,"Aguadilla Municipio, Puerto Rico",27858
0500000US72007,"Aguas Buenas Municipio, Puerto Rico",27066
0500000US72009,"Aibonito Municipio, Puerto Rico",27659
0500000US72011,"A�asco Municipio, Puerto Rico",27090
0500000US72013,"Arecibo Municipio, Puerto Rico",25046
0500000US72015,"Arroyo Municipio, Puerto Rico",21725
0500000US72017,"Barceloneta Municipio, Puerto Rico",23550
0500000US72019,"Barranquitas Municipio, Puerto Rico",22969
0500000US72021,"Bayam�n Municipio, Puerto Rico",36513
0500000US72023,"Cabo Rojo Municipio, Puerto Rico",24994
0500000US72025,"Caguas Municipio, Puerto Rico",37536
0500000US72027,"Camuy Municipio, Puerto Rico",26926
0500000US72029,"Can�vanas Municipio, Puerto Rico",33079
0500000US72031,"Carolina Municipio, Puerto Rico",40301
0500000US72033,"Cata�o Municipio, Puerto Rico",31223
0500000US72035,"Cayey Municipio, Puerto Rico",30480
0500000US72037,"Ceiba Municipio, Puerto Rico",32364
0500000US72039,"Ciales Municipio, Puerto Rico",22066
0500000US72041,"Cidra Municipio, Puerto Rico",30054
0500000US72043,"Coamo Municipio, Puerto Rico",27797
0500000US72045,"Comer�o Municipio, Puerto Rico",18191
0500000US72047,"Corozal Municipio, Puerto Rico",21604
0500000US72049,"Culebra Municipio, Puerto Rico",28110
0500000US72051,"Dorado Municipio, Puerto Rico",48099
0500000US72053,"Fajardo Municipio, Puerto Rico",28612
0500000US72054,"Florida Municipio, Puerto Rico",24065
0500000US72055,"Gu�nica Municipio, Puerto Rico",18117
0500000US72057,"Guayama Municipio, Puerto Rico",24665
0500000US72059,"Guayanilla Municipio, Puerto Rico",23356
0500000US72061,"Guaynabo Municipio, Puerto Rico",61989
0500000US72063,"Gurabo Municipio, Puerto Rico",49223
0500000US72065,"Hatillo Municipio, Puerto Rico",27665
0500000US72067,"Hormigueros Municipio, Puerto Rico",27632
0500000US72069,"Humacao Municipio, Puerto Rico",30725
0500000US72071,"Isabela Municipio, Puerto Rico",23820
0500000US72073,"Jayuya Municipio, Puerto Rico",20759
0500000US72075,"Juana D�az Municipio, Puerto Rico",29952
0500000US72077,"Juncos Municipio, Puerto Rico",25159
0500000US72079,"Lajas Municipio, Puerto Rico",19814
0500000US72081,"Lares Municipio, Puerto Rico",22297
0500000US72083,"Las Mar�as Municipio, Puerto Rico",19569
0500000US72085,"Las Piedras Municipio, Puerto Rico",30591
0500000US72087,"Lo�za Municipio, Puerto Rico",23820
0500000US72089,"Luquillo Municipio, Puerto Rico",29220
0500000US72091,"Manat� Municipio, Puerto Rico",28042
0500000US72093,"Maricao Municipio, Puerto Rico",16537
0500000US72095,"Maunabo Municipio, Puerto Rico",25790
0500000US72097,"Mayag�ez Municipio, Puerto Rico",25524
0500000US72099,"Moca Municipio, Puerto Rico",23248
0500000US72101,"Morovis Municipio, Puerto Rico",27362
0500000US72103,"Naguabo Municipio, Puerto Rico",25017
0500000US72105,"Naranjito Municipio, Puerto Rico",25859
0500000US72107,"Orocovis Municipio, Puerto Rico",20596
0500000US72109,"Patillas Municipio, Puerto Rico",22404
0500000US72111,"Pe�uelas Municipio, Puerto Rico",24899
0500000US72113,"Ponce Municipio, Puerto Rico",29189
0500000US72115,"Quebradillas Municipio, Puerto Rico",24939
0500000US72117,"Rinc�n Municipio, Puerto Rico",28438
0500000US72119,"R�o Grande Municipio, Puerto Rico",30225
0500000US72121,"Sabana Grande Municipio, Puerto Rico",25218
0500000US72123,"Salinas Municipio, Puerto Rico",23108
0500000US72125,"San Germ�n Municipio, Puerto Rico",24759
0500000US72127,"San Juan Municipio, Puerto Rico",42350
0500000US72129,"San Lorenzo Municipio, Puerto Rico",27632
0500000US72131,"San Sebasti�n Municipio, Puerto Rico",22472
0500000US72133,"Santa Isabel Municipio, Puerto Rico",27372
0500000US72135,"Toa Alta Municipio, Puerto Rico",41890
0500000US72137,"Toa Baja Municipio, Puerto Rico",33542
0500000US72139,"Trujillo Alto Municipio, Puerto Rico",43028
0500000US72141,"Utuado Municipio, Puerto Rico",22539
0500000US72143,"Vega Alta Municipio, Puerto Rico",33032
0500000US72145,"Vega Baja Municipio, Puerto Rico",27927
0500000US72147,"Vieques Municipio, Puerto Rico",22635
0500000US72149,"Villalba Municipio, Puerto Rico",29895
0500000US72151,"Yabucoa Municipio, Puerto Rico",22916
0500000US72153,"Yauco Municipio, Puerto Rico",21907
